"","id","customer_id","activation_time"
"590",96667112,439625,2020-02-01 19:14:50
"591",96589399,31589208,2020-02-01 14:45:57
"592",96597777,31590909,2020-02-01 15:23:03
"593",96612944,930225,2020-02-01 16:30:38
"594",96510970,21097216,2020-02-01 03:12:06
"595",96607881,4881793,2020-02-01 16:08:36
"596",96735473,18674838,2020-02-01 22:00:19
"597",96611096,1200630,2020-02-01 16:33:38
"598",96666602,88757,2020-02-01 19:13:42
"599",96487443,27664048,2020-02-01 00:43:04
"600",96725334,1448868,2020-02-01 21:22:40
"601",96699173,130048,2020-02-01 20:19:41
"602",96591753,4221259,2020-02-01 15:02:07
"603",96490211,654750,2020-02-01 00:56:52
"604",96574419,341117,2020-02-01 13:45:29
"605",96715863,2436551,2020-02-01 20:56:08
"606",96524965,910359,2020-02-01 08:40:03
"607",96694697,1776130,2020-02-01 20:10:34
"608",96624697,140516,2020-02-01 17:18:36
"609",96647992,31048282,2020-02-01 18:31:59
"610",96552175,683645,2020-02-01 12:21:48
"611",96705375,27997983,2020-02-01 20:34:40
"612",96721002,477326,2020-02-01 21:13:30
"613",96527400,31570678,2020-02-01 09:11:58
"614",96571519,8424840,2020-02-01 13:34:59
"615",96594367,11261630,2020-02-01 15:07:59
"616",96562328,2171928,2020-02-01 13:05:23
"617",96563486,4108502,2020-02-01 13:06:17
"618",96660437,6581093,2020-02-01 19:00:25
"619",96525308,259488,2020-02-01 08:41:16
"620",96713091,28782579,2020-02-01 20:49:41
"621",96651598,156531,2020-02-01 18:40:05
"622",96566476,957059,2020-02-01 13:16:54
"623",96705604,5999919,2020-02-01 20:33:00
"624",96500445,25029244,2020-02-01 01:50:48
"625",96594074,1169116,2020-02-01 15:06:39
"626",96527617,30488483,2020-02-01 09:14:57
"627",96676562,17856031,2020-02-01 19:34:14
"628",96475197,4108870,2020-01-31 23:35:55
"629",96547194,15474126,2020-02-01 12:41:05
"630",96587241,12887503,2020-02-01 14:36:44
"631",96702757,4632777,2020-02-01 20:27:01
"632",96627631,117614,2020-02-01 17:29:32
"633",96701164,4374898,2020-02-01 20:23:42
"634",96693702,23070831,2020-02-01 20:08:33
"635",96719921,1224021,2020-02-01 21:07:05
"636",96577931,8706574,2020-02-01 13:59:16
"637",96701059,7748710,2020-02-01 20:23:29
"638",96669645,284252,2020-02-01 19:20:09
"639",96567090,1120684,2020-02-01 13:43:37
"640",96689621,26149832,2020-02-01 20:00:23
"641",96506158,22823189,2020-02-01 02:28:26
"642",96566553,8560,2020-02-01 13:17:09
"643",96629313,24828664,2020-02-01 17:35:38
"644",96603170,99469,2020-02-01 15:59:39
"645",96630509,6645844,2020-02-01 17:39:38
"646",96712969,43488,2020-02-01 20:49:24
"647",96730362,796666,2020-02-01 21:39:51
"648",96532536,1972722,2020-02-01 10:16:31
"649",96569327,593777,2020-02-01 13:27:14
"650",96737370,19640660,2020-02-01 22:09:24
"651",96737886,5254238,2020-02-01 22:11:52
"652",96573201,17336403,2020-02-01 13:40:59
"653",96662607,12036160,2020-02-01 19:05:10
"654",96539474,31577861,2020-02-01 11:11:58
"655",96670343,413417,2020-02-01 19:21:38
"656",96531752,24025706,2020-02-01 10:04:28
"657",96672949,283678,2020-02-01 19:31:26
"658",96713420,292210,2020-02-01 20:50:25
"659",96559320,1769594,2020-02-01 12:50:26
"660",96559534,3865666,2020-02-01 12:51:11
"661",96688686,3246645,2020-02-01 19:58:36
"662",96548789,1541162,2020-02-01 12:06:57
"663",96527373,14086452,2020-02-01 09:11:27
"664",96536084,379743,2020-02-01 10:46:26
"665",96591103,379842,2020-02-01 14:53:45
"666",96548700,382213,2020-02-01 12:06:33
"667",96596253,914102,2020-02-01 15:16:15
"668",96657672,21586357,2020-02-01 18:54:23
"669",96581681,908092,2020-02-01 14:13:44
"670",96549037,7257444,2020-02-01 12:08:03
"671",96521715,220884,2020-02-01 07:23:33
"672",96725244,24787552,2020-02-01 21:41:03
"673",96500530,654750,2020-02-01 01:51:23
"674",96620406,31282773,2020-02-01 17:15:48
"675",96549255,533235,2020-02-01 12:09:04
"676",96694830,28323965,2020-02-01 20:10:51
"677",96560360,875421,2020-02-01 13:29:24
"678",96715693,67398,2020-02-01 21:03:51
"679",96590172,15956749,2020-02-01 14:49:21
"680",96572379,11634816,2020-02-01 13:38:05
"681",96565269,2342338,2020-02-01 13:12:37
"682",96486601,1165322,2020-02-01 00:39:04
"683",96738529,7290876,2020-02-01 22:15:05
"684",96728744,2961984,2020-02-01 21:34:09
"685",96616344,31594284,2020-02-01 16:45:19
"686",96618516,1207408,2020-02-01 17:09:00
"687",96586351,3365109,2020-02-01 14:32:57
"688",96607747,156531,2020-02-01 16:08:00
"689",96554610,30809168,2020-02-01 12:31:52
"690",96671762,18719322,2020-02-01 19:24:42
"691",96572539,30914363,2020-02-01 13:38:38
"692",96630584,5472655,2020-02-01 17:39:53
"693",96554303,279860,2020-02-01 12:30:30
"694",96716974,770142,2020-02-01 20:59:14
"695",96727118,12764,2020-02-01 21:28:23
"696",96576496,156531,2020-02-01 13:53:38
"697",96536710,17189655,2020-02-01 10:51:37
"698",96571371,9909030,2020-02-01 13:34:24
"699",96546650,17519663,2020-02-01 11:56:22
"700",96582667,6337,2020-02-01 14:17:38
"701",96499867,25029244,2020-02-01 01:47:33
"702",96679810,3575701,2020-02-01 19:40:43
"703",96728265,142637,2020-02-01 21:32:18
"704",96525320,27410434,2020-02-01 08:41:28
"705",96530456,910675,2020-02-01 09:49:17
"706",96585766,12400699,2020-02-01 14:30:22
"707",96704001,7290876,2020-02-01 20:29:32
"708",96744403,6095077,2020-02-01 22:51:59
"709",96665628,31391572,2020-02-01 19:11:35
"710",96557690,665124,2020-02-01 12:44:22
"711",96477362,828098,2020-01-31 23:49:16
"712",96557983,5677872,2020-02-01 12:45:26
"713",96735600,1362832,2020-02-01 22:00:47
"714",96741668,11825674,2020-02-01 22:32:12
"715",96688976,1916420,2020-02-01 19:59:08
"716",96683649,1186966,2020-02-01 19:48:33
"717",96694751,304573,2020-02-01 20:10:40
"718",96645611,917177,2020-02-01 18:25:00
"719",96675306,220884,2020-02-01 19:31:39
"720",96551356,67603,2020-02-01 12:18:23
"721",96697146,660676,2020-02-01 20:15:34
"722",96589816,677004,2020-02-01 14:47:47
"723",96571372,1421590,2020-02-01 13:34:24
"724",96479695,559996,2020-02-01 00:02:33
"725",96713970,526040,2020-02-01 20:51:45
"726",96649207,3225478,2020-02-01 18:34:09
"727",96557698,17101215,2020-02-01 12:44:23
"728",96616255,75718,2020-02-01 16:44:56
"729",96561009,17716316,2020-02-01 12:56:47
"730",96551299,23246228,2020-02-01 12:18:10
"731",96602710,8166033,2020-02-01 15:45:26
"732",96524393,13072143,2020-02-01 08:26:11
"733",96575491,71573,2020-02-01 14:40:03
"734",96600985,1286622,2020-02-01 15:37:28
"735",96698218,2609855,2020-02-01 20:17:48
"736",96696238,380971,2020-02-01 20:13:45
"737",96484156,11817944,2020-02-01 00:26:16
"738",96526049,7938987,2020-02-01 08:54:43
"739",96554103,706207,2020-02-01 12:29:36
"740",96562485,478319,2020-02-01 13:31:49
"741",96593951,29383541,2020-02-01 15:06:09
"742",96533577,26640243,2020-02-01 10:33:23
"743",96513219,28782579,2020-02-01 03:40:01
"744",96631540,2618376,2020-02-01 17:43:08
"745",96540534,21426583,2020-02-01 11:19:11
"746",96578606,21329357,2020-02-01 14:01:46
"747",96703365,28209410,2020-02-01 20:28:14
"748",96666133,14744071,2020-02-01 19:12:37
"749",96656972,30231473,2020-02-01 18:52:47
"750",96620332,409790,2020-02-01 17:02:20
"751",96547104,6881079,2020-02-01 11:58:53
"752",96539449,16274683,2020-02-01 11:11:46
"753",96718248,997270,2020-02-01 21:02:24
"754",96589326,3913612,2020-02-01 14:45:37
"755",96591186,5344715,2020-02-01 14:54:08
"756",96655093,2106706,2020-02-01 18:48:14
"757",96690016,832366,2020-02-01 20:01:08
"758",96566862,7670934,2020-02-01 13:18:14
"759",96541145,99933,2020-02-01 11:23:24
"760",96545889,803797,2020-02-01 11:51:54
"761",96562046,27893602,2020-02-01 13:00:49
"762",96682679,5617849,2020-02-01 19:46:34
"763",96701874,1167331,2020-02-01 20:25:10
"764",96514681,1657663,2020-02-01 04:02:03
"765",96591025,6337,2020-02-01 14:53:24
"766",96581601,743505,2020-02-01 14:13:27
"767",96664527,6788885,2020-02-01 19:09:11
"768",96695731,14520351,2020-02-01 20:12:43
"769",96675117,3125790,2020-02-01 19:31:18
"770",96692562,279628,2020-02-01 20:06:11
"771",96513882,15613815,2020-02-01 03:49:28
"772",96668699,14282690,2020-02-01 19:18:11
"773",96550550,2383585,2020-02-01 12:50:50
"774",96717617,1545046,2020-02-01 21:00:49
"775",96557762,14863558,2020-02-01 12:44:35
"776",96472288,896099,2020-01-31 23:16:06
"777",96708268,13216249,2020-02-01 20:38:47
"778",96544718,11499962,2020-02-01 11:45:27
"779",96745429,2170903,2020-02-01 22:59:09
"780",96617167,31493298,2020-02-01 16:49:00
"781",96579481,22087312,2020-02-01 14:05:07
"782",96541608,439625,2020-02-01 11:26:24
"783",96695428,11203932,2020-02-01 20:12:06
"784",96590243,1250133,2020-02-01 14:49:39
"785",96526434,85205,2020-02-01 08:59:21
"786",96542580,10600072,2020-02-01 11:32:35
"787",96702656,3179793,2020-02-01 20:26:50
"788",96711837,1136472,2020-02-01 20:46:41
"789",96526169,28447790,2020-02-01 08:55:34
"790",96471185,29383541,2020-01-31 23:08:07
"791",96559397,27490845,2020-02-01 12:50:38
"792",96547071,29003284,2020-02-01 11:58:45
"793",96548915,2164945,2020-02-01 12:07:32
"794",96623958,9322985,2020-02-01 17:16:06
"795",96727652,31619612,2020-02-01 21:30:15
"796",96670781,593405,2020-02-01 19:22:30
"797",96571053,6852732,2020-02-01 13:33:14
"798",96549226,990351,2020-02-01 12:08:58
"799",96550252,14112267,2020-02-01 12:13:33
"800",96538727,349776,2020-02-01 11:23:02
"801",96662990,13123078,2020-02-01 19:06:00
"802",96622706,9971909,2020-02-01 17:11:14
"803",96734379,16873838,2020-02-01 21:55:32
"804",96721306,155937,2020-02-01 21:10:45
"805",96674810,903683,2020-02-01 19:30:37
"806",96583207,559996,2020-02-01 14:19:58
"807",96562667,17572159,2020-02-01 13:03:04
"808",96744775,4354718,2020-02-01 22:54:37
"809",96701635,1269654,2020-02-01 20:24:43
"810",96711254,31048282,2020-02-01 20:45:19
"811",96577457,2296814,2020-02-01 13:57:24
"812",96740452,362191,2020-02-01 22:25:21
"813",96700129,6447292,2020-02-01 20:21:31
"814",96536768,970163,2020-02-01 10:52:07
"815",96743418,1679859,2020-02-01 22:45:53
"816",96525766,20186176,2020-02-01 08:48:51
"817",96545238,13722990,2020-02-01 11:48:31
"818",96652797,10816413,2020-02-01 18:42:54
"819",96706153,718671,2020-02-01 20:34:13
"820",96525830,45564,2020-02-01 08:49:56
"821",96569268,27373374,2020-02-01 13:27:01
"822",96664665,23190725,2020-02-01 19:09:28
"823",96524069,28341474,2020-02-01 08:20:53
"824",96719594,28492051,2020-02-01 21:06:14
"825",96567072,31584218,2020-02-01 13:18:57
"826",96549737,6157538,2020-02-01 12:11:18
"827",96700535,13445496,2020-02-01 20:22:24
"828",96506802,6268849,2020-02-01 02:35:08
"829",96558187,14983531,2020-02-01 13:01:51
"830",96526253,124830,2020-02-01 08:56:41
"831",96705142,535840,2020-02-01 20:31:55
"832",96629141,899087,2020-02-01 17:35:03
"833",96583597,4394,2020-02-01 14:38:47
"834",96538656,31577861,2020-02-01 11:06:28
"835",96730428,3274414,2020-02-01 21:40:06
"836",96732470,762212,2020-02-01 21:47:43
"837",96636625,1283992,2020-02-01 17:59:36
"838",96738900,1536304,2020-02-01 22:16:50
"839",96594292,4881793,2020-02-01 15:07:40
"840",96574193,27048293,2020-02-01 13:46:57
"841",96617079,1165322,2020-02-01 16:48:38
"842",96697231,2862666,2020-02-01 20:15:44
"843",96733774,15440897,2020-02-01 21:52:56
"844",96670048,5862918,2020-02-01 19:21:00
"845",96727496,111295,2020-02-01 21:29:40
"846",96563191,971419,2020-02-01 13:05:10
"847",96560666,9322985,2020-02-01 12:55:31
"848",96722141,17572159,2020-02-01 21:13:14
"849",96593227,26153275,2020-02-01 15:03:06
"850",96560546,12992152,2020-02-01 12:55:09
"851",96743388,2961984,2020-02-01 22:44:22
"852",96512889,1208460,2020-02-01 03:35:15
"853",96552212,446159,2020-02-01 12:22:00
"854",96658362,778826,2020-02-01 18:55:51
"855",96471824,16846759,2020-01-31 23:12:58
"856",96555959,9909030,2020-02-01 12:37:22
"857",96528056,24828664,2020-02-01 09:20:32
"858",96661401,12198424,2020-02-01 19:02:34
"859",96618533,675106,2020-02-01 17:00:06
"860",96663679,30511291,2020-02-01 19:07:27
"861",96724818,15621709,2020-02-01 21:21:09
"862",96723088,1618514,2020-02-01 21:16:04
"863",96730358,25245075,2020-02-01 21:39:50
"864",96522090,593405,2020-02-01 07:36:35
"865",96650994,1889035,2020-02-01 18:38:33
"866",96560311,14112267,2020-02-01 13:14:33
"867",96694310,414111,2020-02-01 20:09:53
"868",96621928,30650806,2020-02-01 17:08:22
"869",96526883,5233033,2020-02-01 09:05:30
"870",96735567,2803420,2020-02-01 22:00:42
"871",96733965,16846759,2020-02-01 21:53:42
"872",96715307,23317888,2020-02-01 20:54:49
"873",96614173,143637,2020-02-01 16:40:20
"874",96716417,10980303,2020-02-01 20:57:39
"875",96473763,142458,2020-01-31 23:29:14
"876",96538761,487866,2020-02-01 11:14:01
"877",96474465,31533102,2020-01-31 23:30:46
"878",96604548,24008964,2020-02-01 15:53:39
"879",96475467,970163,2020-01-31 23:37:40
"880",96602068,28107176,2020-02-01 15:42:28
"881",96573469,249248,2020-02-01 13:42:01
"882",96630985,231236,2020-02-01 17:41:16
"883",96629537,10418502,2020-02-01 17:36:22
"884",96584361,12096535,2020-02-01 14:24:32
"885",96724076,4108502,2020-02-01 21:18:49
"886",96660169,22787678,2020-02-01 18:59:49
"887",96735865,17263553,2020-02-01 22:02:01
"888",96697262,13555041,2020-02-01 20:15:48
"889",96659625,625754,2020-02-01 18:58:40
"890",96512716,13099080,2020-02-01 03:32:44
"891",96634120,25747597,2020-02-01 17:51:41
"892",96585739,17145487,2020-02-01 14:30:14
"893",96677266,457976,2020-02-01 19:35:42
"894",96642668,2618376,2020-02-01 18:16:48
"895",96654974,14863558,2020-02-01 18:47:59
"896",96732157,14977296,2020-02-01 21:46:32
"897",96470723,10225701,2020-01-31 23:04:50
"898",96572713,276959,2020-02-01 13:39:16
"899",96567539,17336403,2020-02-01 13:20:35
"900",96587669,1151196,2020-02-01 14:38:39
"901",96583078,1136213,2020-02-01 19:41:03
"902",96527594,16326239,2020-02-01 09:14:42
"903",96507338,20234595,2020-02-01 02:37:58
"904",96733962,12464069,2020-02-01 21:53:41
"905",96700277,31578526,2020-02-01 20:21:51
"906",96715823,27664048,2020-02-01 20:56:02
"907",96554081,53252,2020-02-01 12:29:29
"908",96734521,292210,2020-02-01 21:56:10
"909",96557141,157511,2020-02-01 12:42:04
"910",96521478,373224,2020-02-01 07:16:23
"911",96687087,13624760,2020-02-01 19:55:24
"912",96679447,5028360,2020-02-01 19:39:57
"913",96615604,8644210,2020-02-01 16:42:17
"914",96701410,12464069,2020-02-01 20:24:15
"915",96738687,10600072,2020-02-01 22:15:47
"916",96612461,12561447,2020-02-01 16:28:36
"917",96474726,1484697,2020-01-31 23:32:47
"918",96611549,12433531,2020-02-01 16:24:42
"919",96477368,24746124,2020-02-01 08:00:04
"920",96726953,142637,2020-02-01 21:27:48
"921",96674303,782113,2020-02-01 19:29:40
"922",96668370,790758,2020-02-01 19:17:29
"923",96562541,608128,2020-02-01 13:02:38
"924",96619841,11644591,2020-02-01 17:00:13
"925",96484048,18409327,2020-02-01 00:25:43
"926",96574994,7680,2020-02-01 13:47:42
"927",96471086,3857230,2020-01-31 23:07:16
"928",96676089,75215,2020-02-01 19:33:19
"929",96698619,3897018,2020-02-01 20:18:35
"930",96538826,24105369,2020-02-01 11:07:37
"931",96677741,229530,2020-02-01 19:36:37
"932",96684759,27956377,2020-02-01 21:02:05
"933",96515106,814478,2020-02-01 04:09:48
"934",96594858,1014683,2020-02-01 15:10:04
"935",96601611,989445,2020-02-01 15:40:31
"936",96540787,1227915,2020-02-01 12:00:07
"937",96687018,1910431,2020-02-01 19:55:15
"938",96675552,12557001,2020-02-01 19:32:09
"939",96623702,1207408,2020-02-01 17:32:10
"940",96645644,14035,2020-02-01 18:25:06
"941",96614102,3865666,2020-02-01 16:35:47
"942",96741279,1492764,2020-02-01 22:29:54
"943",96557991,22426165,2020-02-01 12:45:27
"944",96739598,17716316,2020-02-01 22:20:44
"945",96566555,1646990,2020-02-01 13:17:09
"946",96596206,14983531,2020-02-01 15:22:36
"947",96668743,18017689,2020-02-01 19:18:17
"948",96680410,31610055,2020-02-01 19:42:02
"949",96580508,8007795,2020-02-01 14:09:10
"950",96688884,26149832,2020-02-01 19:58:59
"951",96632284,18012841,2020-02-01 17:45:36
"952",96586055,62188,2020-02-01 14:31:39
"953",96588274,718671,2020-02-01 14:41:07
"954",96673128,22727202,2020-02-01 19:27:24
"955",96570599,3016,2020-02-01 13:31:37
"956",96743147,439638,2020-02-01 22:42:31
"957",96573595,14744071,2020-02-01 13:42:30
"958",96744424,7355964,2020-02-01 22:52:08
"959",96715213,1250133,2020-02-01 20:54:35
"960",96680018,1091479,2020-02-01 19:41:11
"961",96544079,1359073,2020-02-01 11:41:34
"962",96526388,2424427,2020-02-01 08:58:46
"963",96654983,28314296,2020-02-01 18:48:00
"964",96721091,1278008,2020-02-01 21:10:11
"965",96528567,130761,2020-02-01 09:26:45
"966",96707105,875744,2020-02-01 20:36:11
"967",96706007,1376248,2020-02-01 20:33:53
"968",96664172,20183989,2020-02-01 19:08:24
"969",96704759,1968064,2020-02-01 20:31:06
"970",96530792,5931242,2020-02-01 09:53:32
"971",96738158,795804,2020-02-01 22:13:13
"972",96605387,212941,2020-02-01 15:57:43
"973",96600667,10115557,2020-02-01 15:36:07
"974",96583344,4094658,2020-02-01 14:20:27
"975",96639592,24799447,2020-02-01 18:08:14
"976",96665610,24909226,2020-02-01 19:11:33
"977",96662402,11634816,2020-02-01 19:04:41
"978",96556511,15122065,2020-02-01 12:39:27
"979",96576309,11005836,2020-02-01 13:52:49
"980",96596703,156531,2020-02-01 15:18:14
"981",96482846,10722,2020-02-01 00:19:26
"982",96702257,4077348,2020-02-01 20:28:28
"983",96535190,2171750,2020-02-01 10:41:53
"984",96637039,15070317,2020-02-01 18:00:55
"985",96525178,2553168,2020-02-01 08:39:18
"986",96549807,31547768,2020-02-01 12:11:37
"987",96713556,10423518,2020-02-01 20:50:45
"988",96582457,434826,2020-02-01 14:16:46
"989",96703657,1029332,2020-02-01 20:28:50
"990",96715626,3086435,2020-02-01 20:55:36
"991",96563039,660676,2020-02-01 13:04:31
"992",96486239,12082183,2020-02-01 00:37:06
"993",96723976,24463125,2020-02-01 21:18:34
"994",96690349,1695689,2020-02-01 20:01:47
"995",96656549,220343,2020-02-01 18:51:44
"996",96709804,17145487,2020-02-01 20:42:09
"997",96743579,25245075,2020-02-01 22:45:50
"998",96581644,118945,2020-02-01 14:13:35
"999",96694248,921860,2020-02-01 20:09:44
"1000",96595364,24207558,2020-02-01 15:12:19
"1001",96663465,614906,2020-02-01 19:07:00
"1002",96599938,10060924,2020-02-01 15:32:43
"1003",96473950,2091336,2020-01-31 23:27:35
"1004",96617972,1229322,2020-02-01 16:52:22
"1005",96587152,635580,2020-02-01 14:36:25
"1006",96598224,5254238,2020-02-01 15:24:55
"1007",96743849,1115991,2020-02-01 22:47:41
"1008",96715524,14062378,2020-02-01 20:55:22
"1009",96652542,5966637,2020-02-01 19:00:20
"1010",96618790,30345980,2020-02-01 16:55:42
"1011",96717637,728853,2020-02-01 21:00:52
"1012",96646277,20529347,2020-02-01 18:26:38
"1013",96516721,2296814,2020-02-01 04:42:13
"1014",96693118,990351,2020-02-01 20:07:24
"1015",96656766,616280,2020-02-01 18:52:17
"1016",96608931,380560,2020-02-01 16:13:13
"1017",96484616,6154856,2020-02-01 00:28:44
"1018",96691109,20529347,2020-02-01 20:03:14
"1019",96522558,903683,2020-02-01 07:51:54
"1020",96538847,27560667,2020-02-01 11:07:46
"1021",96701053,23661579,2020-02-01 20:23:28
"1022",96621580,3055928,2020-02-01 17:25:10
"1023",96518042,6326637,2020-02-01 05:17:21
"1024",96686124,209198,2020-02-01 19:53:30
"1025",96474448,29658833,2020-01-31 23:30:41
"1026",96514762,469902,2020-02-01 04:03:32
"1027",96544372,9756044,2020-02-01 12:23:16
"1028",96655624,2735838,2020-02-01 18:49:30
"1029",96534935,812431,2020-02-01 10:35:49
"1030",96354913,698024,2020-02-01 09:00:04
"1031",96716564,2145738,2020-02-01 20:58:05
"1032",96621262,279860,2020-02-01 17:05:56
"1033",96638150,2070363,2020-02-01 18:04:14
"1034",96596773,220343,2020-02-01 15:18:33
"1035",96564911,13948865,2020-02-01 13:11:23
"1036",96710494,2902093,2020-02-01 20:43:39
"1037",96476894,20995335,2020-01-31 23:46:27
"1038",96611833,92966,2020-02-01 16:26:01
"1039",96552206,67603,2020-02-01 12:21:59
"1040",96522906,27693182,2020-02-01 08:02:13
"1041",96532468,31283921,2020-02-01 10:11:55
"1042",96632771,673439,2020-02-01 17:47:10
"1043",96525757,314793,2020-02-01 08:48:44
"1044",96558440,12401983,2020-02-01 12:47:11
"1045",96585293,835201,2020-02-01 14:28:29
"1046",96716570,3743070,2020-02-01 20:58:06
"1047",96743556,30091633,2020-02-01 22:45:35
"1048",96572568,176849,2020-02-01 13:38:45
"1049",96691149,156531,2020-02-01 20:03:19
"1050",96621734,274257,2020-02-01 17:07:40
"1051",96666724,28107176,2020-02-01 19:14:00
"1052",96702018,24241298,2020-02-01 20:25:26
"1053",96706908,245571,2020-02-01 20:35:47
"1054",96539871,24105369,2020-02-01 11:14:39
"1055",96494338,24325661,2020-02-01 01:18:03
"1056",96679861,29004199,2020-02-01 19:40:50
"1057",96613396,764845,2020-02-01 16:32:42
"1058",96631786,24541773,2020-02-01 17:43:58
"1059",96588391,391054,2020-02-01 14:41:40
"1060",96569147,156531,2020-02-01 13:26:38
"1061",96556430,31195138,2020-02-01 12:39:12
"1062",96623198,91904,2020-02-01 17:23:58
"1063",96566778,496910,2020-02-01 13:17:58
"1064",96708753,748882,2020-02-01 20:39:52
"1065",96665304,665124,2020-02-01 19:10:52
"1066",96474221,19815853,2020-01-31 23:29:16
"1067",96599833,16141752,2020-02-01 15:32:15
"1068",96560705,20985567,2020-02-01 12:55:41
"1069",96724817,4786287,2020-02-01 21:21:08
"1070",96586409,2503365,2020-02-01 14:33:15
"1071",96730351,5472655,2020-02-01 21:39:48
"1072",96661434,363163,2020-02-01 19:02:37
"1073",96472669,31246599,2020-01-31 23:19:00
"1074",96718143,5819693,2020-02-01 21:02:09
"1075",96529961,11621724,2020-02-01 09:43:55
"1076",96614441,12514635,2020-02-01 16:56:07
"1077",96487126,3469362,2020-02-01 00:41:36
"1078",96494590,4354718,2020-02-01 01:19:23
"1079",96552614,25747597,2020-02-01 12:23:41
"1080",96529688,1026986,2020-02-01 09:40:49
"1081",96580064,908092,2020-02-01 14:07:31
"1082",96506922,6268849,2020-02-01 02:36:05
"1083",96744925,25245075,2020-02-01 22:55:38
"1084",96669182,3085519,2020-02-01 19:19:13
"1085",96705815,1286622,2020-02-01 20:33:27
"1086",96599747,17047364,2020-02-01 15:31:54
"1087",96578583,156531,2020-02-01 14:01:40
"1088",96471536,3836953,2020-01-31 23:10:49
"1089",96471241,30231473,2020-01-31 23:08:34
"1090",96508840,24834883,2020-02-01 02:50:25
"1091",96709229,1120684,2020-02-01 20:40:53
"1092",96644415,16546359,2020-02-01 18:30:23
"1093",96576135,17564642,2020-02-01 13:52:10
"1094",96521943,61797,2020-02-01 07:31:24
"1095",96690993,565807,2020-02-01 20:03:01
"1096",96576341,18406741,2020-02-01 13:52:55
"1097",96550907,12401983,2020-02-01 12:16:27
"1098",96547223,5672020,2020-02-01 11:59:31
"1099",96572796,686125,2020-02-01 13:39:31
"1100",96726661,782113,2020-02-01 21:26:52
"1101",96603569,17047364,2020-02-01 15:55:11
"1102",96586793,31587047,2020-02-01 14:34:49
"1103",96732394,18477851,2020-02-01 21:47:27
"1104",96662257,30909526,2020-02-01 19:04:21
"1105",96732862,17684178,2020-02-01 21:49:03
"1106",96714310,30575016,2020-02-01 20:52:29
"1107",96482964,27808227,2020-02-01 00:19:59
"1108",96659479,805653,2020-02-01 18:58:24
"1109",96721386,559996,2020-02-01 21:10:59
"1110",96538504,28755970,2020-02-01 11:05:26
"1111",96581850,14431733,2020-02-01 14:14:20
"1112",96523165,27948670,2020-02-01 08:06:28
"1113",96510125,31567981,2020-02-01 03:03:19
"1114",96512980,24193178,2020-02-01 03:36:33
"1115",96565248,30243942,2020-02-01 13:12:31
"1116",96731791,3274414,2020-02-01 21:45:09
"1117",96485860,213855,2020-02-01 00:37:34
"1118",96611568,487866,2020-02-01 16:40:50
"1119",96499503,30667145,2020-02-01 01:45:26
"1120",96571695,770033,2020-02-01 13:35:34
"1121",96737552,153534,2020-02-01 22:10:18
"1122",96743509,1286674,2020-02-01 22:45:18
"1123",96567785,1645148,2020-02-01 13:21:32
"1124",96700947,31615838,2020-02-01 20:23:13
"1125",96565366,26539034,2020-02-01 13:12:56
"1126",96646696,402083,2020-02-01 18:27:39
"1127",96526555,31573552,2020-02-01 09:01:14
"1128",96504813,1545046,2020-02-01 02:23:06
"1129",96667424,1916420,2020-02-01 19:15:31
"1130",96730010,14920679,2020-02-01 21:38:39
"1131",96492326,990862,2020-02-01 01:07:30
"1132",96723870,1270736,2020-02-01 21:18:16
"1133",96535253,3897018,2020-02-01 10:38:48
"1134",96592051,140516,2020-02-01 14:58:02
"1135",96678058,272309,2020-02-01 19:37:17
"1136",96716817,67398,2020-02-01 20:58:49
"1137",96715161,75514,2020-02-01 20:54:27
"1138",96530101,12577080,2020-02-01 09:45:32
"1139",96729339,382232,2020-02-01 21:36:16
"1140",96701615,16139606,2020-02-01 20:24:39
"1141",96701522,14460134,2020-02-01 20:24:28
"1142",96729212,301023,2020-02-01 21:35:48
"1143",96734887,1224,2020-02-01 21:57:50
"1144",96586305,26899786,2020-02-01 14:32:46
"1145",96734145,1471231,2020-02-01 21:54:29
"1146",96550174,25285078,2020-02-01 12:13:10
"1147",96548960,9086687,2020-02-01 12:07:44
"1148",96517364,19266584,2020-02-01 05:00:37
"1149",96682652,5886063,2020-02-01 19:46:31
"1150",96565836,233111,2020-02-01 13:14:41
"1151",96717272,23030546,2020-02-01 20:59:57
"1152",96545285,23276861,2020-02-01 11:48:42
"1153",96592160,28442565,2020-02-01 14:58:35
"1154",96518043,6203117,2020-02-01 05:17:25
"1155",96727275,5715006,2020-02-01 21:28:56
"1156",96507940,23304828,2020-02-01 02:42:46
"1157",96721610,1376248,2020-02-01 21:11:42
"1158",96570557,87592,2020-02-01 13:31:29
"1159",96707926,22588070,2020-02-01 20:37:56
"1160",96601603,21092611,2020-02-01 15:40:29
"1161",96589558,20423548,2020-02-01 14:46:40
"1162",96729254,1657663,2020-02-01 21:35:56
"1163",96534819,1240173,2020-02-01 10:34:43
"1164",96658895,8007795,2020-02-01 18:57:05
"1165",96595767,29599004,2020-02-01 15:13:59
"1166",96480112,31533102,2020-02-01 00:04:49
"1167",96718645,245571,2020-02-01 21:03:32
"1168",96644876,27948670,2020-02-01 18:23:01
"1169",96555780,22426165,2020-02-01 12:36:31
"1170",96567912,905788,2020-02-01 13:21:59
"1171",96671621,730364,2020-02-01 19:24:27
"1172",96716735,1003913,2020-02-01 20:58:37
