"","customer_id","id","activation_time"
"1669",1979383,18467813,2018-11-10 17:27:29
"1670",2093262,19451145,2018-11-18 21:42:15
"1671",704507,21355099,2018-12-06 12:03:03
"1672",284362,21635059,2018-12-08 15:30:03
"1673",9793657,22855730,2018-12-18 10:56:59
"1674",632112,22974086,2018-12-19 12:26:58
"1675",949457,23677090,2018-12-25 20:10:53
"1676",36867,24056916,2018-12-29 18:33:02
"1677",6798171,24728242,2019-01-05 19:28:55
"1678",6798171,27490107,2019-01-28 12:57:38
"1679",359954,29756952,2019-02-13 22:14:27
"1680",6798171,29978978,2019-02-15 10:53:17
"1681",3060314,30770518,2019-02-20 19:33:20
"1682",7216105,30780281,2019-02-20 20:14:35
"1683",8196091,31884398,2019-02-28 13:58:36
"1684",12731547,32142790,2019-03-01 22:43:40
"1685",6798171,32850059,2019-03-06 19:35:27
"1686",4373588,34528066,2019-03-17 19:34:13
"1687",6798171,36904387,2019-04-02 12:14:03
"1688",4251202,39118858,2019-04-16 18:03:57
"1689",1380571,39868655,2019-04-21 19:58:33
"1690",36867,40895157,2019-04-28 18:41:57
"1691",284362,41613055,2019-05-03 13:26:05
"1692",16549373,41637318,2019-05-03 16:44:21
"1693",632112,44675378,2019-05-23 09:52:09
"1694",284362,46504668,2019-06-03 15:01:28
"1695",9793657,51275547,2019-07-02 13:42:00
"1696",815830,59560156,2019-08-19 13:21:55
"1697",811036,65383540,2019-09-18 20:14:48
"1698",7216105,66285118,2019-09-22 21:06:19
"1699",8196091,67324421,2019-09-28 11:59:40
"1700",394835,69186981,2019-10-06 19:29:34
"1701",24557580,70367881,2019-10-12 16:10:46
"1702",1454345,71259095,2019-10-16 18:14:11
"1703",704507,71955587,2019-10-19 19:15:20
"1704",6798171,73156238,2019-10-25 14:18:37
"1705",4373588,74647332,2019-10-31 21:11:46
"1706",36867,74722892,2019-11-01 09:00:03
"1707",213264,75260890,2019-11-03 09:32:52
"1708",2093262,78616421,2019-11-17 16:11:09
"1709",3164052,79274802,2019-11-20 15:47:50
"1710",21916256,81939632,2019-12-01 12:39:05
"1711",359954,82772210,2019-12-04 20:26:09
"1712",394835,83024832,2019-12-05 20:49:43
"1713",12307756,85542624,2019-12-15 13:10:08
"1714",6798171,89305711,2019-12-31 13:56:50
"1715",1077008,92854477,2020-01-16 20:38:37
"1716",4495120,93254833,2020-01-18 14:34:52
"1717",394835,93533798,2020-01-19 14:27:43
"1718",1380571,95535955,2020-01-27 20:34:16
"1719",9955387,95827920,2020-01-29 12:37:18
"1720",9793657,96291909,2020-01-31 13:44:57
"1721",12731547,97217422,2020-02-03 21:26:10
"1722",7216105,98499219,2020-02-09 14:04:59
"1723",4373588,98742989,2020-02-10 12:10:02
"1724",585808,99863039,2020-02-15 02:59:02
"1725",1077008,101965072,2020-02-23 19:40:43
"1726",9793657,103024103,2020-02-28 16:47:48
"1727",174672,104986388,2020-03-07 12:32:51
"1728",6798171,109437779,2020-03-28 15:27:45
"1729",632112,114780545,2020-04-20 14:05:38
"1730",26891171,115548241,2020-04-23 18:13:45
"1731",4036265,116640826,2020-04-27 21:25:11
"1732",9793657,116825711,2020-04-28 18:23:35
"1733",5062561,117372682,2020-04-30 21:22:03
"1734",28375257,117469155,2020-05-01 12:03:30
"1735",6798171,118626883,2020-05-05 15:19:25
"1736",29343004,119113342,2020-05-07 14:17:23
"1737",438184,121088896,2020-05-14 13:32:53
"1738",284362,123310215,2020-05-22 10:00:16
"1739",811036,123494203,2020-05-22 18:47:51
"1740",1310969,123863776,2020-05-23 19:50:01
"1741",811036,125071614,2020-05-28 11:49:07
"1742",394835,129822017,2020-06-13 20:50:17
"1743",29607543,130070617,2020-06-14 18:39:11
"1744",6798171,130517977,2020-06-16 15:30:23
"1745",38532,133052528,2020-06-25 20:49:52
"1746",632112,135351054,2020-07-04 09:46:28
"1747",11626253,137203915,2020-07-10 21:20:33
"1748",2601996,138040209,2020-07-13 19:18:25
"1749",6798171,138515479,2020-07-15 18:25:15
"1750",1380571,141926235,2020-07-27 19:39:27
"1751",215542,142715406,2020-07-30 20:27:59
"1752",215542,142951952,2020-07-31 18:37:42
"1753",1310969,143106380,2020-08-01 11:02:14
"1754",1305073,3199725,2017-12-15 19:44:07
"1755",601333,3312510,2017-12-20 20:11:00
"1756",949457,3731602,2018-01-13 13:17:34
"1757",265354,4117536,2018-01-30 21:27:30
"1758",83138,4631492,2018-02-19 20:23:47
"1759",284362,4744968,2018-02-24 19:31:21
"1760",83138,5196915,2018-03-11 20:49:28
"1761",215542,10031341,2018-07-16 16:51:09
"1762",551640,10165480,2018-07-19 20:59:16
"1763",1380571,10970831,2018-08-05 19:22:57
"1764",2422549,11125806,2018-08-09 17:09:07
"1765",1380571,12305178,2018-08-30 18:04:08
"1766",359954,12695222,2018-09-05 12:38:50
"1767",2422549,14672163,2018-10-03 17:17:27
"1768",2601996,15756365,2018-10-14 13:12:07
"1769",3164052,17880217,2018-11-04 19:26:06
"1770",3164052,24251698,2018-12-31 15:24:59
"1771",704507,25399660,2019-01-11 20:49:45
"1772",36867,25621903,2019-01-13 16:22:57
"1773",629371,26210617,2019-01-18 19:18:01
"1774",6798171,26914874,2019-01-24 12:48:47
"1775",213264,27195237,2019-01-26 13:57:51
"1776",9793657,27984169,2019-02-01 13:27:35
"1777",6798171,28199595,2019-02-02 18:41:42
"1778",83138,28905189,2019-02-07 21:38:36
"1779",6798171,31661167,2019-02-26 19:01:54
"1780",36867,32492880,2019-03-03 22:40:56
"1781",2601996,32725471,2019-03-05 20:02:14
"1782",394835,33509521,2019-03-10 20:47:24
"1783",284362,35164744,2019-03-22 13:47:07
"1784",284362,39640152,2019-04-20 10:58:56
"1785",3106258,43263216,2019-05-13 20:05:32
"1786",4438781,43988727,2019-05-18 18:53:51
"1787",6798171,47276510,2019-06-08 18:11:56
"1788",284362,50908282,2019-06-30 11:15:24
"1789",1979383,51110880,2019-07-01 11:16:25
"1790",16549373,52426381,2019-07-08 23:39:31
"1791",215542,52932367,2019-07-12 09:51:31
"1792",7216105,54077453,2019-07-18 18:58:29
"1793",192366,54352697,2019-07-20 10:03:05
"1794",2601996,55301880,2019-07-25 19:07:16
"1795",1310969,55811916,2019-07-28 15:15:18
"1796",6798171,57593831,2019-08-07 20:53:53
"1797",213264,59547074,2019-08-19 11:40:54
"1798",8196091,59643235,2019-08-19 21:08:12
"1799",21389703,60288584,2019-08-23 21:27:16
"1800",3106258,63152862,2019-09-07 20:59:49
"1801",3789763,63231478,2019-09-08 10:30:04
"1802",215542,65434072,2019-09-19 06:34:38
"1803",4036265,66576899,2019-09-24 16:54:19
"1804",750743,68934489,2019-10-05 20:00:18
"1805",5062561,70502201,2019-10-13 00:56:59
"1806",284362,71477380,2019-10-17 19:12:22
"1807",632112,77354479,2019-11-12 11:27:28
"1808",632112,77544038,2019-11-13 09:57:51
"1809",1454345,81544235,2019-11-29 22:13:28
"1810",1979383,86804032,2019-12-20 13:17:17
"1811",1454345,86955404,2019-12-20 20:38:40
"1812",7216105,87739127,2019-12-23 19:46:08
"1813",6798171,87759538,2019-12-23 20:45:36
"1814",811036,89780468,2020-01-03 13:15:21
"1815",16038760,92171827,2020-01-13 17:46:30
"1816",811036,96691325,2020-02-01 20:03:39
"1817",284362,97904091,2020-02-07 10:14:34
"1818",394835,101962062,2020-02-23 19:35:05
"1819",16038760,102087581,2020-02-24 11:34:09
"1820",1979383,104461034,2020-03-05 12:26:31
"1821",811036,105579832,2020-03-09 13:00:26
"1822",6798171,105959535,2020-03-11 08:49:13
"1823",1310969,106076533,2020-03-11 19:00:21
"1824",12731547,107411369,2020-03-17 20:15:45
"1825",5062561,107693227,2020-03-19 13:53:37
"1826",1310969,109407448,2020-03-28 13:34:07
"1827",1326768,110976197,2020-04-04 18:05:24
"1828",9793657,111165396,2020-04-05 15:45:14
"1829",26891171,111196511,2020-04-05 17:42:21
"1830",24557580,114137779,2020-04-17 20:50:45
"1831",5062561,116148031,2020-04-25 21:33:10
"1832",6798171,118558572,2020-05-05 10:52:41
"1833",811036,119488907,2020-05-08 18:48:26
"1834",13742737,120336156,2020-05-11 14:13:33
"1835",6798171,122982302,2020-05-20 20:53:12
"1836",3106258,123953057,2020-05-24 06:13:32
"1837",4438781,125529532,2020-05-29 19:41:46
"1838",601333,125695410,2020-05-30 12:36:35
"1839",704507,125850255,2020-05-30 19:11:42
"1840",6798171,134718407,2020-07-01 21:41:17
"1841",632112,135038404,2020-07-03 09:10:17
"1842",632112,140961324,2020-07-24 16:31:40
"1843",36867,3493334,2018-01-01 06:56:29
"1844",811036,6526778,2018-04-24 11:13:32
"1845",632112,7805835,2018-05-28 10:54:34
"1846",265354,8161424,2018-06-05 19:23:39
"1847",1310969,8388735,2018-06-10 19:14:32
"1848",3106258,10926746,2018-08-04 21:48:52
"1849",284362,15539201,2018-10-12 11:48:30
"1850",284362,16060269,2018-10-17 20:03:12
"1851",38532,18664180,2018-11-11 22:15:50
"1852",284362,20804266,2018-12-01 14:45:49
"1853",601333,21327125,2018-12-05 22:59:50
"1854",36867,21476205,2018-12-07 09:26:19
"1855",8196091,22840485,2018-12-18 00:46:21
"1856",9793657,22856514,2018-12-18 11:12:44
"1857",6798171,24280340,2019-01-01 12:30:35
"1858",284362,24482941,2019-01-03 14:44:55
"1859",6798171,24915863,2019-01-07 10:15:15
"1860",284362,25285883,2019-01-10 21:37:22
"1861",6798171,27331584,2019-01-27 12:05:05
"1862",4251202,28757844,2019-02-06 19:54:27
"1863",936872,29747734,2019-02-13 21:08:06
"1864",601333,30251083,2019-02-16 21:34:47
"1865",1380571,31427760,2019-02-24 20:51:27
"1866",6798171,31524147,2019-02-25 17:14:48
"1867",4373588,32923909,2019-03-07 12:47:29
"1868",1979383,37212833,2019-04-04 17:27:27
"1869",6798171,37303994,2019-04-05 09:43:51
"1870",2328333,37798745,2019-04-07 19:38:42
"1871",1380571,38585489,2019-04-13 10:44:12
"1872",6798171,38710890,2019-04-13 22:35:11
"1873",2601996,39000294,2019-04-15 18:52:46
"1874",3060314,39773623,2019-04-21 10:08:23
"1875",2601996,39848262,2019-04-21 18:59:39
"1876",1305073,39991568,2019-04-22 18:18:41
"1877",585808,41275792,2019-05-01 08:43:44
"1878",38532,42598225,2019-05-09 20:44:01
"1879",1889182,43044926,2019-05-12 15:06:09
"1880",1310969,46017828,2019-05-31 20:09:49
"1881",1979383,48032424,2019-06-13 12:34:18
"1882",13658415,54573163,2019-07-21 13:31:40
"1883",5062561,57471727,2019-08-07 03:24:31
"1884",21852139,58251620,2019-08-11 18:04:29
"1885",38532,62204704,2019-09-02 21:08:03
"1886",284362,64740465,2019-09-15 15:53:18
"1887",6798171,65451377,2019-09-19 10:33:28
"1888",174672,70556911,2019-10-13 11:30:15
"1889",1310969,70913605,2019-10-14 20:24:19
"1890",3106258,72714206,2019-10-23 11:10:15
"1891",3060314,73634232,2019-10-27 11:53:44
"1892",632112,78362087,2019-11-16 17:53:21
"1893",12307756,80128260,2019-11-23 21:40:02
"1894",359954,80266569,2019-11-24 14:25:17
"1895",1310969,87106735,2019-12-21 13:42:57
"1896",36867,87994841,2019-12-25 13:00:29
"1897",632112,88016224,2019-12-25 16:26:56
"1898",1380571,88463300,2019-12-27 19:05:28
"1899",38532,89150474,2019-12-30 17:52:06
"1900",13658415,89303585,2019-12-31 13:45:04
"1901",27305,89399463,2020-01-01 14:31:20
"1902",6798171,89543430,2020-01-02 09:55:04
"1903",83138,91425526,2020-01-10 19:26:28
"1904",1979383,92302179,2020-01-14 12:06:28
"1905",632112,92935705,2020-01-17 11:00:19
"1906",16038760,93025805,2020-01-17 17:33:17
"1907",632112,96940291,2020-02-02 18:57:44
"1908",12731547,97038261,2020-02-03 00:11:18
"1909",36867,97892080,2020-02-07 07:41:40
"1910",1979383,101066113,2020-02-20 11:58:24
"1911",284362,101302341,2020-02-21 12:49:12
"1912",394835,101834616,2020-02-23 12:27:34
"1913",29343004,101844145,2020-02-23 13:04:02
"1914",215542,105955889,2020-03-11 07:43:03
"1915",7216105,106051342,2020-03-11 17:29:39
"1916",359954,107161737,2020-03-16 14:36:45
"1917",811036,108378194,2020-03-22 20:20:49
"1918",6798171,109077848,2020-03-26 19:17:33
"1919",6798171,110483229,2020-04-02 17:00:33
"1920",6798171,110721606,2020-04-03 17:43:15
"1921",11626253,111132373,2020-04-05 13:21:35
"1922",632112,112812826,2020-04-12 14:02:26
"1923",28375257,113905557,2020-04-17 07:45:57
"1924",21312705,114039917,2020-04-17 16:16:58
"1925",29343004,114864764,2020-04-20 19:15:06
"1926",6798171,118408460,2020-05-04 16:33:47
"1927",1305073,119205089,2020-05-07 18:57:29
"1928",1305073,119970638,2020-05-10 10:42:25
"1929",21916256,125363600,2020-05-29 12:35:09
"1930",811036,127000671,2020-06-03 19:46:32
"1931",29343004,129968885,2020-06-14 13:36:14
"1932",632112,133126591,2020-06-26 10:13:10
"1933",21312705,133914461,2020-06-28 19:41:57
"1934",1979383,135169131,2020-07-03 17:22:27
"1935",23697736,135272437,2020-07-03 21:15:36
"1936",9793657,137031685,2020-07-10 12:53:05
"1937",1310969,139674589,2020-07-19 18:17:09
"1938",632112,141367634,2020-07-25 20:46:43
"1939",213264,141549106,2020-07-26 15:33:02
"1940",6798171,141706483,2020-07-26 22:03:36
"1941",21916256,143289756,2020-08-01 19:56:21
"1942",632112,143422212,2020-08-02 11:36:30
"1943",215542,92489402,NA
"1944",215542,92491833,NA
"1945",632112,145327599,2020-08-09 14:11:23
"1946",36867,760445,2017-04-23 18:43:24
"1947",174672,1275951,2017-07-15 00:54:09
"1948",949457,2077736,2017-10-09 18:04:33
"1949",601333,3022954,2017-12-06 18:42:14
"1950",174672,3358976,2017-12-22 21:43:42
"1951",632112,7015713,2018-05-07 10:26:44
"1952",174672,9286443,2018-06-30 18:52:40
"1953",359954,11032829,2018-08-07 10:05:45
"1954",2422549,11274989,2018-08-12 17:33:53
"1955",3106258,12553243,2018-09-02 20:54:31
"1956",38532,12838121,2018-09-07 18:57:19
"1957",213264,13411080,2018-09-16 11:13:04
"1958",2601996,19827622,2018-11-22 19:25:57
"1959",6798171,20290888,2018-11-26 15:29:13
"1960",3060314,20802054,2018-12-01 14:25:00
"1961",4495120,21474327,2018-12-07 04:58:39
"1962",949457,22380770,2018-12-14 19:49:03
"1963",1310969,24638274,2019-01-04 21:24:57
"1964",6798171,26208517,2019-01-18 19:09:42
"1965",815830,26755470,2019-01-22 20:52:00
"1966",9793657,27044203,2019-01-25 13:50:57
"1967",7216105,27431376,2019-01-27 20:51:19
"1968",1077008,27539038,2019-01-28 19:54:47
"1969",632112,28953271,2019-02-08 12:25:57
"1970",11283423,29616723,2019-02-12 20:26:18
"1971",704507,29617642,2019-02-12 20:30:55
"1972",394835,30714352,2019-02-20 12:43:42
"1973",3060314,31343771,2019-02-24 14:32:27
"1974",9793657,33693694,2019-03-12 12:28:29
"1975",9793657,35013992,2019-03-21 12:16:58
"1976",1829840,35427764,2019-03-23 20:51:34
"1977",6798171,37048140,2019-04-03 14:06:44
"1978",1979383,38006552,2019-04-09 12:34:25
"1979",9793657,38279711,2019-04-11 13:14:30
"1980",11283423,40165016,2019-04-23 21:45:05
"1981",1979383,40210450,2019-04-24 11:23:11
"1982",3060314,40895988,2019-04-28 18:44:02
"1983",12731547,41383514,2019-05-01 19:46:32
"1984",5062561,43749016,2019-05-17 13:13:31
"1985",4438781,45683158,2019-05-29 18:22:37
"1986",215542,46725452,2019-06-05 06:33:46
"1987",7216105,48690352,2019-06-16 20:35:57
"1988",5062561,52249462,2019-07-07 21:07:40
"1989",857770,52334353,2019-07-08 13:55:23
"1990",394835,53470885,2019-07-14 21:20:46
"1991",8196091,54641323,2019-07-21 18:55:16
"1992",7216105,68343141,2019-10-03 11:01:33
"1993",6798171,70106870,2019-10-11 15:24:58
"1994",16549373,72850667,2019-10-23 22:01:57
"1995",4251202,73233474,2019-10-25 18:47:05
"1996",7216105,74866674,2019-11-01 18:54:56
"1997",36867,74905676,2019-11-02 10:00:02
"1998",1380571,75828527,2019-11-05 19:36:46
"1999",174672,76696077,2019-11-09 17:26:04
"2000",36867,78684380,2019-11-17 19:18:48
"2001",521806,78926978,2019-11-18 19:47:41
"2002",7216105,80255283,2019-11-24 13:45:21
"2003",632112,80483372,2019-11-25 09:45:04
"2004",11571239,80708861,2019-11-26 13:17:30
"2005",284362,80746966,2019-11-26 16:33:21
"2006",83138,83775398,2019-12-08 16:47:13
"2007",551640,84837878,2019-12-12 21:38:22
"2008",632112,86035580,2019-12-17 12:05:40
"2009",632112,86757691,2019-12-20 09:22:09
"2010",6798171,88694325,2019-12-28 18:31:52
"2011",174672,89747727,2020-01-03 11:00:02
"2012",632112,91564769,2020-01-11 11:48:03
"2013",1310969,91601541,2020-01-11 14:16:40
"2014",3060314,91933511,2020-01-12 18:01:01
"2015",811036,92000933,2020-01-12 20:22:00
"2016",7216105,93580056,2020-01-19 17:24:51
"2017",284362,93615707,2020-01-19 18:55:16
"2018",632112,96576749,2020-02-01 13:54:32
"2019",857770,97412948,2020-02-04 21:14:03
"2020",7216105,100342076,2020-02-16 20:06:00
"2021",7216105,103133024,2020-02-28 21:18:53
"2022",949457,103271165,2020-02-29 14:00:20
"2023",215542,105481385,2020-03-08 21:45:34
"2024",6798171,106418040,2020-03-13 11:48:56
"2025",7216105,111211450,2020-04-05 18:29:08
"2026",5062561,111865978,2020-04-08 17:43:35
"2027",4395464,113244659,2020-04-14 13:33:20
"2028",6798171,114657070,2020-04-19 20:25:04
"2029",29343004,118601701,2020-05-05 13:36:20
"2030",29343004,118821002,2020-05-06 11:49:05
"2031",29343004,118928022,2020-05-06 18:01:31
"2032",6798171,119048626,2020-05-07 10:17:11
"2033",29607543,120436590,2020-05-11 19:36:30
"2034",142815,122221176,2020-05-17 20:24:29
"2035",5062561,123853708,2020-05-23 19:31:59
"2036",213264,124386268,2020-05-25 16:13:28
"2037",21312705,124610158,2020-05-26 14:49:56
"2038",1462923,128121710,2020-06-07 17:25:34
"2039",29343004,128812021,2020-06-10 12:53:10
"2040",4373588,128819090,2020-06-10 13:24:14
"2041",29343004,131207842,2020-06-19 10:12:05
"2042",174672,132278481,2020-06-22 19:36:56
"2043",36867,132500232,2020-06-23 18:57:07
"2044",6798171,134790129,2020-07-02 10:42:40
"2045",811036,135077601,2020-07-03 11:49:33
"2046",632112,137273467,2020-07-11 09:00:41
"2047",4373588,137761926,2020-07-12 19:07:33
"2048",6798171,138860463,2020-07-16 22:57:06
"2049",632112,139428356,2020-07-18 20:41:33
"2050",3106258,139644683,2020-07-19 17:16:08
"2051",3060314,141029689,2020-07-24 19:10:27
"2052",585808,143388622,2020-08-02 08:29:17
"2053",394835,143623591,2020-08-02 20:57:05
"2054",16508989,57132683,NA
"2055",213264,588136,2017-03-12 08:36:15
"2056",36867,5392369,2018-03-18 19:05:55
"2057",1305073,5825352,2018-04-02 18:35:42
"2058",174672,8383882,2018-06-10 18:42:20
"2059",2422549,10629377,2018-07-29 16:43:54
"2060",2093262,14206716,2018-09-27 21:16:27
"2061",174672,15041666,2018-10-07 14:24:30
"2062",6798171,18086946,2018-11-06 22:18:34
"2063",215542,23084245,2018-12-20 11:06:44
"2064",1419971,23210988,2018-12-21 11:05:39
"2065",2601996,23666710,2018-12-25 19:08:23
"2066",551640,30937512,2019-02-21 22:05:12
"2067",36867,32491503,2019-03-03 22:27:10
"2068",632112,32920452,2019-03-07 12:16:01
"2069",394835,35599735,2019-03-24 20:03:43
"2070",36867,36572504,2019-03-31 10:33:01
"2071",6798171,37502918,2019-04-06 11:45:09
"2072",213264,39720108,2019-04-20 20:15:03
"2073",284362,40204679,2019-04-24 10:20:59
"2074",1979383,40344029,2019-04-25 10:58:17
"2075",4373588,41002098,2019-04-29 12:28:42
"2076",3164052,41062419,2019-04-29 19:32:29
"2077",215542,43303009,2019-05-14 07:00:40
"2078",38532,44026906,2019-05-18 20:51:34
"2079",3060314,45303364,2019-05-26 20:21:08
"2080",16549373,46930585,2019-06-06 17:58:59
"2081",1979383,47455783,2019-06-09 17:15:09
"2082",750743,47642297,2019-06-10 17:39:03
"2083",629371,48386484,2019-06-15 12:40:02
"2084",1979383,52618196,2019-07-10 11:01:35
"2085",5062561,56601619,2019-08-02 02:57:53
"2086",36867,56803687,2019-08-03 08:56:34
"2087",284362,56806014,2019-08-03 09:34:51
"2088",632112,57424215,2019-08-06 19:51:19
"2089",3106258,57654179,2019-08-08 11:25:58
"2090",21916256,59775924,2019-08-20 19:24:02
"2091",5062561,62047233,2019-09-01 23:49:55
"2092",857770,65377205,2019-09-18 19:49:31
"2093",811036,72804284,2019-10-23 18:34:23
"2094",6798171,73000206,2019-10-24 18:14:58
"2095",6798171,74286462,2019-10-30 13:14:03
"2096",3060314,75403742,2019-11-03 19:14:32
"2097",9955387,77489109,2019-11-12 21:25:11
"2098",26194626,78554661,2019-11-17 12:27:29
"2099",7216105,80074561,2019-11-23 19:33:38
"2100",3060314,80817299,2019-11-26 20:42:33
"2101",632112,82616033,2019-12-04 08:37:23
"2102",3106258,84436305,2019-12-11 11:59:34
"2103",359954,85437134,2019-12-14 22:58:51
"2104",7216105,86913440,2019-12-20 19:12:22
"2105",9793657,87856836,2019-12-24 12:29:00
"2106",10264073,88011753,2019-12-25 15:40:02
"2107",13742737,88637420,2019-12-28 14:35:34
"2108",1829840,88732868,2019-12-28 20:15:14
"2109",7216105,89979773,2020-01-04 09:36:33
"2110",29343004,91894353,2020-01-12 15:34:30
"2111",632112,92042314,2020-01-12 23:19:42
"2112",1979383,92812751,2020-01-16 18:39:49
"2113",215542,93950114,2020-01-21 09:28:03
"2114",6798171,94015970,2020-01-21 15:46:39
"2115",24557580,94865048,2020-01-25 10:15:10
"2116",7216105,95341289,2020-01-26 21:25:31
"2117",29343004,97093636,2020-02-03 11:59:23
"2118",454878,98238865,2020-02-08 15:33:22
"2119",3060314,98319476,2020-02-08 19:41:04
"2120",811036,98839822,2020-02-10 19:47:22
"2121",22836222,102212021,2020-02-24 20:58:38
"2122",784057,102392808,2020-02-25 19:33:55
"2123",36867,106879160,2020-03-15 04:00:45
"2124",9793657,107134658,2020-03-16 12:04:51
"2125",3106258,107499802,2020-03-18 13:16:57
"2126",6798171,109560306,2020-03-29 00:47:09
"2127",28375257,109908072,2020-03-30 18:45:55
"2128",632112,110444786,2020-04-02 14:24:04
"2129",632112,114544796,2020-04-19 14:04:00
"2130",215542,115687712,2020-04-24 13:20:00
"2131",551640,116260879,2020-04-26 12:59:03
"2132",6798171,117176975,2020-04-30 10:57:02
"2133",2093262,117338000,2020-04-30 19:08:34
"2134",2422549,117530921,2020-05-01 15:38:42
"2135",4438781,117623018,2020-05-01 19:20:44
"2136",811036,119492943,2020-05-08 18:56:02
"2137",38532,120453406,2020-05-11 20:46:45
"2138",811036,121341377,2020-05-15 12:03:43
"2139",3106258,123614656,2020-05-23 07:17:49
"2140",632112,127110837,2020-06-04 11:39:31
"2141",2093262,127599851,2020-06-05 21:51:03
"2142",1326768,128191746,2020-06-07 19:33:19
"2143",29343004,128453084,2020-06-08 19:59:43
"2144",21916256,129220157,2020-06-11 20:49:44
"2145",5062561,130401749,2020-06-16 00:25:39
"2146",6798171,130758494,2020-06-17 15:03:23
"2147",21916256,131225607,2020-06-19 11:18:54
"2148",6798171,131739960,2020-06-20 21:05:31
"2149",1829840,134946880,2020-07-02 19:30:25
"2150",16549373,136123659,2020-07-06 19:44:15
"2151",521806,141362111,2020-07-25 20:30:01
"2152",174672,141594443,2020-07-26 17:46:05
"2153",29343004,141629374,2020-07-26 18:48:23
"2154",11626253,142189706,2020-07-28 20:22:11
"2155",1829840,143554417,2020-08-02 18:31:24
"2156",632112,144606570,2020-08-06 20:49:21
"2157",174672,227205,2016-10-22 19:00:10
"2158",601333,1301972,2017-07-17 20:23:29
"2159",284362,3016989,2017-12-06 13:31:48
"2160",36867,3255321,2017-12-17 19:11:38
"2161",1380571,4850972,2018-02-28 19:02:06
"2162",174672,5120104,2018-03-09 21:17:15
"2163",284362,5799089,2018-04-01 19:40:25
"2164",284362,6771420,2018-05-01 08:35:05
"2165",38532,10083853,2018-07-17 20:47:21
"2166",359954,10286096,2018-07-22 11:51:22
"2167",1380571,11411562,2018-08-15 11:42:25
"2168",1979383,17868784,2018-11-04 18:30:48
"2169",215542,18107007,2018-11-07 09:32:14
"2170",394835,22973991,2018-12-19 12:25:59
"2171",27305,23978455,2018-12-28 20:41:24
"2172",811036,26456654,2019-01-20 13:26:17
"2173",704507,27412244,2019-01-27 19:50:14
"2174",9793657,27601492,2019-01-29 13:29:42
"2175",12731547,27919940,2019-01-31 21:06:38
"2176",83138,28303132,2019-02-03 11:39:08
"2177",551640,28846049,2019-02-07 16:00:48
"2178",4495120,30297196,2019-02-17 04:34:36
"2179",1077008,31401600,2019-02-24 19:35:39
"2180",1829840,31776962,2019-02-27 18:11:43
"2181",3106258,32743608,2019-03-05 21:35:11
"2182",5062561,33707876,2019-03-12 14:39:58
"2183",4373588,33907410,2019-03-13 21:59:07
"2184",2601996,35990595,2019-03-27 19:17:42
"2185",1310969,38672876,2019-04-13 19:23:39
"2186",10064235,38986629,2019-04-15 17:51:34
"2187",284362,39781003,2019-04-21 11:39:41
"2188",949457,44098237,2019-05-19 11:12:32
"2189",213264,50965251,2019-06-30 17:01:09
"2190",8196091,54296405,2019-07-19 22:21:48
"2191",215542,60915385,2019-08-27 09:30:28
"2192",4251202,61670457,2019-08-31 12:50:07
"2193",36867,61723586,2019-08-31 17:40:32
"2194",1310969,62891488,2019-09-06 19:00:21
"2195",2601996,68164600,2019-10-02 12:16:40
"2196",5062561,69233954,2019-10-06 23:14:50
"2197",11571239,75216660,2019-11-03 00:20:35
"2198",1419971,75347805,2019-11-03 16:29:32
"2199",9793657,77184240,2019-11-11 13:48:59
"2200",601333,78319888,2019-11-16 15:07:48
"2201",3164052,79606495,2019-11-21 23:40:00
"2202",5062561,81462063,2019-11-29 18:57:46
"2203",284362,86669136,2019-12-19 20:24:23
"2204",38532,87744907,2019-12-23 20:02:19
"2205",36867,89096018,2019-12-30 13:16:46
"2206",811036,89291885,2019-12-31 12:43:14
"2207",6798171,89878512,2020-01-03 19:44:43
"2208",11283423,90903402,2020-01-08 12:32:42
"2209",1979383,91110375,2020-01-09 12:58:52
"2210",3060314,91411042,2020-01-10 18:51:51
"2211",24557580,91841378,2020-01-12 12:18:42
"2212",9955387,94624612,2020-01-24 12:45:43
"2213",334507,96814688,2020-02-02 11:20:18
"2214",585808,100086542,2020-02-15 21:28:55
"2215",27305,100203421,2020-02-16 13:18:41
"2216",6798171,102707410,2020-02-27 10:17:50
"2217",551640,103290553,2020-02-29 15:20:23
"2218",1979383,104246428,2020-03-04 12:50:11
"2219",7216105,105142671,2020-03-07 20:32:56
"2220",6798171,105545894,2020-03-09 09:12:21
"2221",6798171,106097859,2020-03-11 20:06:40
"2222",7216105,112310028,2020-04-10 14:48:39
"2223",29343004,114145556,2020-04-17 21:45:04
"2224",632112,115714029,2020-04-24 14:52:40
"2225",2093262,117317838,2020-04-30 18:23:04
"2226",29343004,117580040,2020-05-01 17:53:16
"2227",21916256,117766241,2020-05-02 12:19:06
"2228",1305073,121995668,2020-05-17 10:49:42
"2229",83138,122051639,2020-05-17 13:33:10
"2230",6798171,122088620,2020-05-17 15:43:51
"2231",811036,122193001,2020-05-17 19:22:31
"2232",11626253,123465226,2020-05-22 17:58:45
"2233",6798171,125055242,2020-05-28 10:56:34
"2234",28437303,129514888,2020-06-12 20:50:51
"2235",21916256,130954359,2020-06-18 10:51:10
"2236",36867,133704454,2020-06-28 07:01:03
"2237",3789763,135678718,2020-07-05 11:43:49
